Conversation;Time;Author;Message;;;
Creación de Poemas con Estilo de Autor;2026-01-08T12:39:03;Human;prompt maestro;;;
Creación de Poemas con Estilo de Autor;2026-01-08T12:39:03;AI;"Aquí tienes, Íñigo, un **PROMPT MAESTRO** diseñado para controlar **todos los estilos**, **todas las mezclas** y **todas las variaciones** de tu sistema generativo. Está pensado para que puedas usarlo como *núcleo* del modelo: selecciona perfil, mezcla porcentajes, define tono, tema, forma y restricciones.

Es modular, claro y muy flexible.

---

# 🌟 **PROMPT MAESTRO PARA GENERAR POEMAS (Javier Bé / Javier Gulag / Mezclas)**

```
Actúa como un generador de poesía original capaz de imitar estilos sin reproducir versos existentes.

Tu tarea es crear un poema completamente nuevo siguiendo las instrucciones del usuario.

PRIMERO: Selecciona el estilo según el parámetro:
- ""BÉ"" → estilo Javier Bé
- ""GULAG"" → estilo Javier Gulag
- ""MIX"" → mezcla proporcional de ambos estilos según porcentajes indicados

PERFILES ESTILÍSTICOS:

[PERFIL BÉ]
- Tono: irónico, juguetón, meta-poético, ligero.
- Temas: cultura pop, lenguaje, vida cotidiana reinterpretada, tensiones digital/humano.
- Forma: verso libre, fragmentación, collage conceptual, saltos lógicos.
- Recursos: neologismos, juegos tipográficos, intertextualidad suave.
- Reglas: mantener humor inteligente, introducir un giro meta-poético, evitar solemnidad.

[PERFIL GULAG]
- Tono: provocador, contracultural, performativo, distópico.
- Temas: cultura digital, glitch, videojuegos, máscaras, reescrituras.
- Forma: verso libre muy fragmentado, tipografía experimental, símbolos, cortes visuales.
- Recursos: léxico técnico + poético, ruido, distorsión, referencias inesperadas.
- Reglas: permitir rupturas visuales, evitar sentimentalismo, mantener energía punk.

MEZCLA DE ESTILOS:
Si el usuario indica porcentajes (ej. “60% Bé, 40% Gulag”), combina:
- tono
- ritmo
- recursos
- forma
- léxico
ponderando cada rasgo según los porcentajes.

REGLAS GENERALES:
- No imites ni reproduzcas versos existentes.
- Mantén coherencia interna.
- Ajusta el poema al tema, tono y extensión solicitados.
- Si el usuario no especifica extensión, usa 10–16 versos.
- Si el usuario no especifica tema, elige uno coherente con el estilo.

FORMATO DE ENTRADA DEL USUARIO:
- estilo = [BÉ / GULAG / MIX]
- mezcla = [porcentajes si MIX]
- tema = [tema del poema]
- tono extra = [opcional]
- restricciones = [opcional]
- extensión = [opcional]

DEVUELVE:
Un poema original que cumpla todas las instrucciones.
```

---

# 🌈 ¿Qué puedes hacer ahora con este prompt maestro?

- Generar poemas en cualquiera de los dos estilos.  
- Crear híbridos como “70% Bé + 30% Gulag”.  
- Ajustar tono, tema, forma y extensión con precisión quirúrgica.  
- Integrarlo como *prompt base* en un sistema generativo más grande.  

Si quieres, puedo ayudarte a:

- Crear **versiones compactas** del prompt maestro para producción.  
- Diseñar **plantillas de mezcla** (p. ej. “Bé glitch”, “Gulag suave”).  
- Probar el prompt maestro con un poema de ejemplo.  

¿Quieres que generemos un poema de prueba usando este prompt maestro?";;;
Creación de Poemas con Estilo de Autor;2026-01-08T12:39:43;Human;si;;;
Creación de Poemas con Estilo de Autor;2026-01-08T12:39:43;AI;"Perfecto, Íñigo. Vamos a **probar el Prompt Maestro en acción**.  
Voy a usarlo tal cual, como si fuera el motor del sistema, y generaré un poema de ejemplo.  
Tú no has especificado parámetros, así que usaré valores por defecto:

- **estilo:** BÉ  
- **tema:** la espera  
- **tono extra:** ninguno  
- **restricciones:** ninguna  
- **extensión:** 12 versos  

Aquí va el resultado.

---

# 🌿 **Poema generado (estilo: Javier Bé)**

**la espera (versión beta)**

1. hoy el tiempo hace buffering  
2. y yo miro la barra de progreso  
3. como quien mira el mar desde un balcón alquilado  
4. esperando que algo cargue  
5. aunque no sé muy bien qué  

6. la espera es un minijuego  
7. con gráficos pobres  
8. pero con una banda sonora que insiste en quedarse  

9. escribo esto para ver si pasa algo  
10. (spoiler: no pasa nada)  
11. pero el poema finge que sí  
12. porque todos los poemas fingen algo  

---

Si quieres, generamos ahora:

- un poema **Gulag**  
- un poema **mixto** (por ejemplo 60% Bé / 40% Gulag)  
- o probamos el Prompt Maestro con tus propios parámetros  

Dime qué estilo y tema te apetece explorar.";;;
Creación de Poemas con Estilo de Autor;2026-01-08T12:40:47;Human;y como podríamos usar un agente para hacer un generador automatico;;;
Creación de Poemas con Estilo de Autor;2026-01-08T12:40:47;AI;"Podemos montar un **agente generador automático de poemas** que use tu *Prompt Maestro* como cerebro, pero que además tenga memoria operativa, reglas de control y capacidad de auto‑evaluación.  
La idea es que el agente no solo genere poemas, sino que **sepa cuándo, cómo y con qué estilo generarlos**, y que pueda hacerlo en bucle, bajo demanda o siguiendo condiciones.

Te propongo una arquitectura clara, modular y muy realista.

---

# 🤖 **1. ¿Qué es un “agente generador automático”?**

Es un sistema que:

- recibe una instrucción general (“genera un poema cada hora”, “genera un poema cuando haya un nuevo tema”, “genera 10 variaciones”, etc.)
- decide qué estilo usar (Bé, Gulag o mezcla)
- construye el prompt adecuado
- genera el poema
- lo evalúa
- lo corrige si hace falta
- lo entrega o lo almacena

Es decir: **automatiza todo el proceso creativo**.

---

# 🧩 **2. Arquitectura del agente (simple y potente)**

## **A. Módulo 1 — Selector de estilo**
Decide qué perfil usar según reglas:

- aleatorio  
- por porcentaje  
- por tema  
- por calendario  
- por instrucciones externas  

Ejemplos:
- “Si el tema contiene tecnología → Gulag”
- “Si el tema contiene ironía → Bé”
- “Si no hay instrucciones → mezcla 50/50”

---

## **B. Módulo 2 — Constructor de prompt**
Aquí entra tu **Prompt Maestro**.

El agente rellena automáticamente:

- estilo  
- mezcla  
- tema  
- tono extra  
- restricciones  
- extensión  

Ejemplo de prompt generado automáticamente:

```
estilo = MIX
mezcla = 70% Bé, 30% Gulag
tema = ""la ciudad como videojuego""
tono extra = ""ligeramente melancólico""
restricciones = ""evitar rimas""
extensión = 14 versos
```

---

## **C. Módulo 3 — Generador**
El agente envía el prompt al modelo y obtiene un poema.

---

## **D. Módulo 4 — Evaluador**
El agente revisa el poema según criterios:

- ¿Cumple el estilo?  
- ¿Cumple el tema?  
- ¿Es original?  
- ¿Tiene coherencia interna?  
- ¿Respeta la extensión?  

Si falla, pasa al módulo siguiente.

---

## **E. Módulo 5 — Reescritor**
Si el poema no cumple las reglas, el agente:

- lo reescribe  
- o genera una nueva versión  
- o ajusta el prompt  

Ejemplo de instrucción interna:

> “Reescribe el poema manteniendo el estilo pero eliminando referencias demasiado literales.”

---

## **F. Módulo 6 — Publicador / Archivador**
El agente decide qué hacer con el poema:

- guardarlo  
- enviarlo a una API  
- publicarlo en una web  
- añadirlo a un corpus  
- generar una ilustración asociada (si procede)  
- crear una serie temática  

---

# 🔄 **3. Flujo completo del agente**

1. Recibe un disparador (tiempo, evento, petición).  
2. Selecciona estilo.  
3. Construye el prompt maestro.  
4. Genera el poema.  
5. Evalúa.  
6. Reescribe si hace falta.  
7. Entrega o almacena.  
8. Vuelve al paso 1.

Esto permite un **generador infinito**, autónomo y coherente.

---

# 🧠 **4. ¿Quieres un ejemplo de agente en acción?**

Puedo simularlo ahora mismo:

- tú me dices: “quiero un agente que genere un poema cada vez que le doy un tema”
- yo te muestro cómo sería el flujo
- y generamos un poema automático con estilo elegido por el agente

O si prefieres, puedo:

- diseñar el **pseudocódigo** del agente  
- crear un **diagrama de módulos**  
- escribir un **prompt de sistema** para el agente  
- o ayudarte a implementarlo en Python, Node, o donde quieras  

¿Quieres que construyamos el **agente completo** paso a paso o prefieres ver un **ejemplo funcionando** ya mismo?";;;
Creación de Poemas con Estilo de Autor;2026-01-08T12:41:37;Human;agente completo;;;
Creación de Poemas con Estilo de Autor;2026-01-08T12:41:37;AI;"Te voy a montar un **agente generador completo**, de esos que podrías casi “soltar” y dejar que vaya creando poemas solo, pero explicado en cristiano y con piezas claras que puedas implementar cuando quieras.

---

### 1. Visión general del agente

El agente hará, de forma autónoma:

1. **Recibir una orden o disparador** (tema, horario, evento).
2. **Elegir estilo** (Bé, Gulag o mezcla).
3. **Construir el Prompt Maestro** con todos los parámetros.
4. **Llamar al modelo y generar el poema.**
5. **Autoevaluar** si el poema cumple las reglas.
6. **Reescribir o regenerar** si hace falta.
7. **Guardar / publicar / devolver** el resultado.

Es un bucle: decide → genera → evalúa → corrige → entrega.

---

### 2. Roles internos del agente

Piensa el agente como un pequeño “equipo” dentro de un solo sistema:

- **Planificador:** decide qué hacer ahora (qué estilo, qué mezcla, qué tema).
- **Ingeniero de prompts:** construye el Prompt Maestro rellenando los huecos.
- **Generador:** llama al modelo y obtiene el poema.
- **Crítico:** evalúa si el poema cumple estilo, tema, extensión, originalidad.
- **Editor:** reescribe o pide otra versión si algo falla.
- **Archivista/Publicador:** decide dónde va el poema (archivo, pantalla, web, etc.).

Todo esto puede estar orquestado por un único LLM con instrucciones de sistema bien diseñadas, o por varios “sub-agentes” especializados.

---

### 3. Prompt de sistema para el agente

Este sería el **prompt de sistema** (resumido) que define su comportamiento:

```text
Eres un agente generador de poesía que trabaja en varios pasos:

1. Interpretas la instrucción del usuario o el disparador (tema, estilo, mezcla, extensión).
2. Si el usuario no especifica estilo, eliges uno (Bé, Gulag o mezcla) según el tema.
3. Construyes un Prompt Maestro para generar un poema original.
4. Generas el poema.
5. Evalúas si el poema:
   - respeta el estilo elegido,
   - trata el tema indicado,
   - cumple la extensión,
   - no imita versos existentes,
   - mantiene coherencia interna.
6. Si no cumple, lo reescribes o generas una nueva versión.
7. Devuelves solo el poema final, sin explicar el proceso interno.

Debes:
- Usar los perfiles estilísticos de Javier Bé y Javier Gulag definidos.
- Mantener siempre originalidad.
- Ser estricto con las reglas de estilo y tema.
```

---

### 4. Flujo lógico del agente (pseudocódigo)

```python
def agente_generador(instruccion_usuario):
    # 1. Interpretar instrucción
    params = interpretar_instruccion(instruccion_usuario)
    # params: {estilo, mezcla, tema, tono_extra, restricciones, extension}

    # 2. Si falta estilo, decidirlo
    if not params[""estilo""]:
        params[""estilo""] = seleccionar_estilo_por_tema(params[""tema""])

    # 3. Construir Prompt Maestro
    prompt = construir_prompt_maestro(params)

    # 4. Generar poema
    poema = llamar_modelo(prompt)

    # 5. Evaluar poema
    evaluacion = evaluar_poema(poema, params)

    # 6. Si falla, reescribir o regenerar
    intentos = 0
    while not evaluacion[""ok""] and intentos < 3:
        poema = corregir_poema(poema, evaluacion, params)
        evaluacion = evaluar_poema(poema, params)
        intentos += 1

    # 7. Devolver poema final
    return poema
```

La gracia está en que `interpretar_instruccion`, `seleccionar_estilo_por_tema`, `evaluar_poema` y `corregir_poema` también pueden ser llamadas al LLM con prompts específicos.

---

### 5. Cómo decide el estilo el agente

Ejemplo de reglas simples:

- Si el tema contiene palabras como *“glitch, videojuego, pantalla, error, futuro”* → **Gulag**.
- Si el tema contiene *“cotidiano, ironía, oficina, supermercado, lenguaje”* → **Bé**.
- Si el tema mezcla tecnología y vida cotidiana → **MIX 50/50**.

Esto lo puedes codificar a mano o dejar que el propio modelo lo decida con un mini‑prompt:

```text
Tienes este tema: ""la ciudad como videojuego"".

Decide el estilo:
- BÉ
- GULAG
- MIX

Explica brevemente por qué y devuelve solo:
estilo = ...
mezcla = ...
```

---

### 6. Evaluación y corrección

El agente puede usar otro prompt interno tipo “crítico”:

```text
Actúa como crítico del poema generado.

Comprueba:
- ¿Respeta el estilo indicado (Bé, Gulag o mezcla)?
- ¿Trata el tema indicado?
- ¿Cumple la extensión aproximada?
- ¿Evita sentimentalismo directo si es Gulag?
- ¿Mantiene tono lúdico si es Bé?

Responde en JSON:
{
  ""ok"": true/false,
  ""problemas"": [lista],
  ""sugerencias"": [lista]
}
```

Si `""ok"": false`, el agente lanza otro prompt:

```text
Reescribe el siguiente poema manteniendo el estilo y el tema,
pero corrigiendo estos problemas: [lista de problemas].
```

---

### 7. Cómo lo usarías tú en la práctica

Tú solo tendrías que darle algo así al agente:

> “Tema: la resaca de un domingo digital.  
> Estilo: MIX (70% Gulag, 30% Bé).  
> Extensión: 14 versos.”

Y el agente se encarga de:

- construir el Prompt Maestro con esos parámetros,  
- generar,  
- evaluar,  
- corregir,  
- devolverte el poema final.

---

Si quieres, en el siguiente mensaje puedo:

- escribirte el **prompt completo del agente** listo para pegar en un entorno,  
- o simular una ejecución completa: tú me das una instrucción y yo hago todos los pasos “como agente” sin enseñarte las tripas, solo el resultado final.";;;
Creación de Poemas con Estilo de Autor;2026-01-08T12:43:05;Human;quiero montar ese agente;;;
Creación de Poemas con Estilo de Autor;2026-01-08T12:43:05;AI;"Vale, vamos a tierra: cómo montas **ese agente** de forma práctica, paso a paso, sin humo.

---

### 1. Decide el “esqueleto” técnico

Lo más sencillo y flexible:

- **Lenguaje:** Python.
- **Patrón:** un bucle que orquesta pasos (planificar → generar → evaluar → guardar), lo que encaja muy bien con los patrones de agentes LLM que usan workflows y roles separados.
- **Dónde corre:** script, servicio web o tarea programada (cron, scheduler, etc.).

Con eso ya puedes tener un agente que vive en un solo archivo y luego lo vas sofisticando.

---

### 2. Fija las piezas lógicas del agente

Piensa en 5 funciones clave:

1. **interpretar_instruccion()**  
   Extrae: estilo (o MIX), porcentajes, tema, extensión, restricciones.
2. **seleccionar_estilo_por_tema()**  
   Si no hay estilo, decide Bé / Gulag / MIX según palabras clave.
3. **construir_prompt_maestro()**  
   Rellena tu Prompt Maestro con los parámetros concretos.
4. **llamar_modelo()**  
   Envía el prompt al LLM y devuelve el poema.
5. **evaluar_y_corregir()**  
   Usa otro prompt tipo “crítico” para revisar y, si hace falta, reescribir.

Ese es tu “workflow” de agente: justo el tipo de flujo estructurado que se recomienda en arquitecturas de agentes LLM modernos.

---

### 3. Primer MVP: agente por llamada

Versión mínima:

1. Le pasas una instrucción tipo:  
   `{""tema"": ""la ciudad como videojuego"", ""estilo"": ""MIX"", ""mezcla"": ""70/30"", ""extension"": 14}`
2. El agente:
   - decide si respeta eso o ajusta algo,
   - construye el Prompt Maestro,
   - genera el poema,
   - lo evalúa una vez,
   - si está bien, te lo devuelve.

Con eso ya tienes un **agente funcional** que puedes llamar desde:

- una API,
- una CLI,
- un bot de Telegram,
- o un script que le pase una lista de temas.

---

### 4. Pasar de “una vez” a “automático”

Para que sea **automático de verdad**, añades un disparador:

- **Por tiempo:** cada X minutos/horas (cron, scheduler).
- **Por evento:** nuevo tema en una cola, archivo, base de datos, webhook.
- **Por lote:** recorre una lista de temas y genera una serie.

El bucle sería:

1. Leer siguiente tema/evento.  
2. Llamar al agente generador.  
3. Guardar el poema (archivo, BD, Notion, lo que quieras).  
4. Repetir.

---

### 5. Qué te falta para tenerlo “montado”

En esencia:

- Tu **Prompt Maestro** (ya lo tienes).
- Un **prompt de crítico** (te lo puedo escribir en el siguiente mensaje).
- Un pequeño script que implemente el flujo anterior.
- Un disparador (manual al principio, luego automático).

Si quieres, en el próximo mensaje te preparo:

- un **esqueleto de código** muy compacto (solo funciones clave),  
- y el **prompt de crítico** listo para copiar/pegar.";;;
Creación de Poemas con Estilo de Autor;2026-01-08T12:44:32;Human;dame mas detalles por favor. por donde comienzo?;;;
Creación de Poemas con Estilo de Autor;2026-01-08T12:44:32;AI;"Perfecto, Íñigo. Vamos a hacerlo **ultra claro y accionable**, para que puedas empezar HOY MISMO a montar tu agente generador de poemas.  
Te doy **el orden exacto**, **qué hacer en cada paso**, y **cómo saber que lo estás haciendo bien**.

---

# 🧭 1. PRIMER PASO: Define el “núcleo” del agente  
Antes de escribir una sola línea de código, necesitas **tres piezas conceptuales**:

### ✔️ A. El *Prompt Maestro*  
Ya lo tienes. Es el corazón del generador.

### ✔️ B. El *Prompt Crítico*  
Sirve para evaluar si el poema generado cumple estilo, tema y reglas.  
Te lo dejo aquí:

```
Actúa como crítico literario especializado en los estilos Javier Bé y Javier Gulag.

Evalúa el poema según:
- fidelidad al estilo indicado (Bé, Gulag o mezcla)
- coherencia con el tema
- originalidad (no debe sonar a copia)
- extensión aproximada
- tono adecuado según el perfil

Responde en JSON:
{
  ""ok"": true/false,
  ""problemas"": [...],
  ""sugerencias"": [...]
}
```

### ✔️ C. El *Prompt de Reescritura*  
Cuando el crítico detecta problemas:

```
Reescribe el poema manteniendo el estilo y el tema,
pero corrigiendo estos problemas: [lista].
No repitas versos del poema original.
```

Con estas tres piezas ya puedes montar un agente funcional.

---

# 🧭 2. SEGUNDO PASO: Crea el flujo lógico del agente  
Esto es lo que el agente hará cada vez que le pidas un poema:

1. **Interpretar la instrucción**  
   (tema, estilo, mezcla, extensión…)

2. **Decidir estilo si no está especificado**  
   Ejemplo:  
   - si el tema contiene “glitch”, “pantalla”, “error” → Gulag  
   - si contiene “ironía”, “lenguaje”, “cotidiano” → Bé  
   - si mezcla ambos → MIX

3. **Construir el Prompt Maestro**  
   Rellenando los huecos con los parámetros.

4. **Generar el poema**  
   Llamada al modelo.

5. **Evaluar el poema**  
   Con el Prompt Crítico.

6. **Reescribir si hace falta**  
   Hasta 2–3 intentos.

7. **Devolver o guardar el poema final**

Este flujo es el “cerebro” del agente.

---

# 🧭 3. TERCER PASO: Implementa el agente en código (versión mínima)

No necesitas nada complejo.  
Empieza con **un archivo Python** con estas funciones:

- `interpretar_instruccion()`
- `seleccionar_estilo_por_tema()`
- `construir_prompt_maestro()`
- `generar_poema()`
- `evaluar_poema()`
- `corregir_poema()`
- `agente_generador()`

El agente principal es simplemente:

```
poema = agente_generador(instruccion)
print(poema)
```

Si esto funciona una vez, ya tienes un agente.

---

# 🧭 4. CUARTO PASO: Añade automatización  
Cuando el agente básico funcione, puedes hacerlo automático:

### Opciones:
- **Un cron job** que genera un poema cada X horas.  
- **Un bot de Telegram** que genera poemas al recibir temas.  
- **Una API** que recibe peticiones y devuelve poemas.  
- **Un generador de series** (p. ej. 30 poemas sobre ciudades).  

Pero esto es **después**.  
Primero asegúrate de que el agente funciona manualmente.

---

# 🧭 5. QUINTO PASO: Añade memoria o contexto (opcional)  
Cuando ya tengas lo básico, puedes hacer que el agente:

- recuerde temas ya usados  
- evite repetir estructuras  
- genere ciclos o colecciones coherentes  
- mantenga un “diario poético”  
- evolucione el estilo con el tiempo  

Esto es opcional, pero muy divertido.

---

# 🧭 6. ¿Por dónde empiezas HOY? (resumen práctico)

### **PASO 1 — Copia y guarda:**
- Prompt Maestro  
- Prompt Crítico  
- Prompt de Reescritura  

### **PASO 2 — Crea un archivo Python con:**
- una función que reciba un tema  
- una función que construya el Prompt Maestro  
- una función que llame al modelo  
- una función que evalúe  
- una función que reescriba si hace falta  
- una función `agente_generador()` que orqueste todo

### **PASO 3 — Prueba con un solo tema**  
Ejemplo:  
> “Tema: la ciudad como videojuego. Estilo: MIX 70/30. Extensión: 14 versos.”

Si el agente te devuelve un poema coherente → ya lo tienes.

---

# 🌟 Si quieres, puedo hacer dos cosas ahora mismo:

### **A. Escribirte el esqueleto de código completo (sin dependencias raras).**  
o  
### **B. Simular el agente funcionando con un tema que tú elijas.**

Dime cuál prefieres y seguimos.";;;
Creación de Poemas con Estilo de Autor;2026-01-08T12:46:29;Human;dame el Prompt Maestro otra vez;;;
Creación de Poemas con Estilo de Autor;2026-01-08T12:46:29;AI;"Aquí lo tienes, Íñigo —completo, limpio y listo para usar como **núcleo absoluto** de tu agente generador.  
Este es el **PROMPT MAESTRO** definitivo para controlar estilos, mezclas, tono, tema y reglas.

---

# 🌟 **PROMPT MAESTRO (versión completa y optimizada)**

```
Actúas como un generador de poesía original capaz de imitar estilos sin reproducir versos existentes.

Tu tarea es crear un poema completamente nuevo siguiendo las instrucciones del usuario.

────────────────────────────────────────
1. SELECCIÓN DE ESTILO
────────────────────────────────────────

El usuario puede indicar:
- estilo = BÉ
- estilo = GULAG
- estilo = MIX (con porcentajes)

Si el usuario no especifica estilo:
- Decide tú según el tema.
- Si el tema contiene tecnología, glitch, videojuegos, error → GULAG.
- Si el tema contiene ironía, lenguaje, vida cotidiana, meta-poesía → BÉ.
- Si mezcla ambos mundos → MIX 50/50.

────────────────────────────────────────
2. PERFILES ESTILÍSTICOS
────────────────────────────────────────

[PERFIL BÉ]
Tono:
- Irónico, juguetón, meta-poético, ligero.

Temas:
- Cultura pop, lenguaje, vida cotidiana reinterpretada.
- Tensiones entre lo digital y lo humano.

Forma:
- Verso libre.
- Fragmentación, collage conceptual, saltos lógicos.

Recursos:
- Neologismos, juegos tipográficos.
- Intertextualidad suave con música, cine o videojuegos.

Reglas:
- Mantén humor inteligente.
- Introduce un giro meta-poético.
- Evita solemnidad.

----------------------------------------

[PERFIL GULAG]
Tono:
- Provocador, contracultural, performativo, distópico.

Temas:
- Cultura digital, glitch, videojuegos, error.
- Reescrituras lúdicas de clásicos.
- Identidad múltiple, máscaras, artificio.

Forma:
- Verso libre muy fragmentado.
- Tipografía experimental: símbolos, mayúsculas, cortes visuales.

Recursos:
- Léxico técnico + poético.
- Ruido, distorsión, referencias inesperadas.

Reglas:
- Permite rupturas visuales.
- Evita sentimentalismo directo.
- Mantén energía punk.

────────────────────────────────────────
3. MEZCLA DE ESTILOS
────────────────────────────────────────

Si el usuario indica porcentajes (ej. “70% Bé, 30% Gulag”):
- Combina tono, ritmo, recursos, forma y léxico según esos porcentajes.
- Mantén coherencia interna.

────────────────────────────────────────
4. REGLAS GENERALES
────────────────────────────────────────

- No imites ni reproduzcas versos existentes.
- Mantén coherencia interna.
- Ajusta el poema al tema, tono y extensión solicitados.
- Si no hay extensión indicada → usa 10–16 versos.
- Si no hay tema → elige uno coherente con el estilo.
- Si hay restricciones (evitar rima, evitar símbolos, etc.) → respétalas.

────────────────────────────────────────
5. FORMATO DE ENTRADA DEL USUARIO
────────────────────────────────────────

El usuario puede dar:
- estilo = [BÉ / GULAG / MIX]
- mezcla = [porcentajes si MIX]
- tema = [...]
- tono extra = [...]
- restricciones = [...]
- extensión = [...]

────────────────────────────────────────
6. SALIDA
────────────────────────────────────────

Devuelve:
- Un poema original que cumpla todas las instrucciones.
- Sin explicar el proceso interno.
```

---

Si quieres, puedo prepararte ahora:

- una **versión compacta** del Prompt Maestro para producción,  
- una **versión con variables** para integrarlo en código,  
- o un **Prompt Maestro 2.0** con más controles (métrica, densidad léxica, etc.).

Tú eliges hacia dónde lo llevamos.";;;
